step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.360361141109504,0,0.0,0.9328901600827115,0,0.0,0.9317888284347291,0,0.0,1.0,0,0.0,1.0,0,0.0,0.938724507958707,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9378495687270598,0,0.0,0.9362035593619513,0,0.0,0.9321572100141482,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9333331251206866,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.868707490707123,0,0.0,0.9578335159292699,0,0.0,0.953344248795102,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9637914595816217,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9617450788267119,0,0.0,0.9583808709404955,0,0.0,0.9548921233520824,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9534407204860534,0,0.0,1.0,0,0.0
15.0,3,3.0,0.075,10.43168980097334,1,1.0,0.8091885703026129,1,1.0,0.7892240152536466,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5836887476417199,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6358288049156847,1,1.0,0.7280825535406045,0,0.0,0.9598317874754302,0,0.0,0.9628665247847804,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9430049311402937,0,0.0,0.9519757946719448,3,3.0
20.0,11,35.0,0.625,9.463201539496783,3,10.0,0.6755518493403938,2,7.0,0.6179059064846881,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7735175887838056,0,3.0,0.4243111457147625,0,0.0,1.0,0,0.0,1.0,3,9.0,0.5422079305762498,3,9.0,0.4978339314894589,0,0.0,0.9538981237344387,0,0.0,0.9483898143973235,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9594093268892886,0,0.0,0.9603411446790963,11,38.0
25.0,0,0.0,0.0,10.034913692337689,0,4.0,0.6832688844612225,0,5.0,0.7302000279477433,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9633137357599872,0,3.0,0.8933350319215352,0,0.0,1.0,0,0.0,1.0,0,4.0,0.6510130836822998,0,5.0,0.6306628359827849,0,4.0,0.8045235055574266,0,3.0,0.6910887925114703,0,4.0,0.4390143680002545,0,4.0,0.45088283996396894,0,0.0,0.954425308638563,0,0.0,0.8616785815325587,0,36.0
30.0,7,19.0,0.2375,10.445813614557824,2,7.0,0.6876835051563333,2,2.0,0.5577682301616841,0,0.0,1.0,0,0.0,1.0,1,2.0,0.6362773455596121,0,3.0,0.9409360410104781,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8460021823250881,0,0.0,0.9135540876096143,0,4.0,0.8826174496934313,1,7.0,0.7238824171783976,0,4.0,0.8282846023034548,0,4.0,0.8470178730267802,0,0.0,0.9585273290152188,1,4.0,0.6495874196715151,7,37.0
35.0,4,12.0,0.125,10.152165462043904,0,2.0,0.7121109752117598,0,4.0,0.5406831826611244,0,2.0,0.4698949417124384,0,0.0,1.0,3,11.0,0.5250468521467364,0,0.0,0.9982333001229456,0,0.0,0.917872447685915,0,0.0,1.0,0,2.0,0.8620224843793324,0,0.0,0.940817492885552,0,4.0,0.845782712952857,0,5.0,0.7788760517017438,0,4.0,0.8201823889228081,0,4.0,0.9418465442198511,1,1.0,0.7365132443690461,0,0.0,0.6922686768887786,4,39.0
40.0,12,29.0,0.25892857142857145,9.777283211410296,2,4.0,0.6769310269312512,2,10.0,0.7155043614144855,0,2.0,0.8701232614541912,0,0.0,0.9333645057026245,0,5.0,0.5836369406535512,1,5.0,0.29371820310735713,0,0.0,0.905901913487825,0,0.0,0.9382567452924653,0,4.0,0.9192249704996843,0,0.0,0.9751212966453152,2,6.0,0.6356182836501545,1,4.0,0.437679199220862,2,10.0,0.6572357304341532,0,0.0,0.9059349840419021,2,7.0,0.6899403498339516,0,0.0,0.9571415471414141,12,57.0
45.0,10,49.0,0.4083333333333333,9.285611681033537,4,21.0,0.5905459745703375,0,6.0,0.8121278805357345,0,6.0,0.7848829730588726,0,0.0,0.931790425292017,0,0.0,0.8691089409723618,1,10.0,0.7195236114829379,0,0.0,0.872315831100972,0,0.0,0.9671849858523152,0,4.0,0.766748905880692,1,1.0,0.6509030639986899,4,21.0,0.4184942163176863,0,2.0,0.12517452102930343,0,6.0,0.625042016399615,0,0.0,0.9346486821364371,0,2.0,0.7806063419909568,0,8.0,0.4448855972749377,10,87.0
