step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.406886656747256,0,0.0,0.9687664176070154,0,0.0,0.9712778175562176,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9708389210437324,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9693656359707608,0,0.0,0.9698061574816316,0,0.0,0.9626732685663661,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9727800985007441,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.119480994748674,0,0.0,0.9609092300934331,0,0.0,0.9612775044066709,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9279859124434645,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9583536654154368,0,0.0,0.9616713115634684,0,0.0,0.9584178642390915,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8758646574245739,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.356356262330777,0,0.0,0.7683196137634359,0,0.0,0.9573822845142085,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9641831165064886,0,0.0,0.6922953174806363,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6535314184616003,0,0.0,0.6721476962446511,0,0.0,0.9392348182758485,0,0.0,0.9242569358513404,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9796449750021926,0,0.0,0.44776010961831975,0,0.0
20.0,5,16.0,0.2857142857142857,10.523075341937604,0,0.0,0.7381348808989974,0,2.0,0.672077660121046,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9295488660177939,0,0.0,0.9345655740958329,0,0.0,1.0,0,0.0,1.0,2,8.0,0.580390213842257,3,8.0,0.4588589009609711,0,0.0,0.9256864480524515,0,0.0,0.9296175376108161,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9285807656899596,0,0.0,0.9439672051875965,5,18.0
25.0,5,13.0,0.18055555555555555,10.131765454920693,2,6.0,0.7115882675902674,1,7.0,0.6890303330964355,0,0.0,1.0,0,0.0,1.0,1,1.0,0.8030413994679568,0,0.0,0.9706204620465262,0,0.0,1.0,0,0.0,1.0,0,1.0,0.6494652370436957,0,5.0,0.5666959514100596,1,1.0,0.6824981182086386,0,0.0,0.8535980968437826,0,4.0,0.4407436148081082,0,4.0,0.4318744485156806,0,0.0,0.9498425936127683,0,0.0,0.8846571134050544,5,29.0
30.0,9,23.0,0.2875,9.041160928365414,0,3.0,0.7131887898005995,0,4.0,0.7520672915451394,0,0.0,1.0,0,0.0,1.0,1,6.0,0.4469185011386407,0,0.0,0.4348372989495493,0,0.0,0.9695579211149626,0,0.0,1.0,0,0.0,0.9144469779341928,0,0.0,0.9060250119800881,3,15.0,0.41527625327135065,1,3.0,0.30733747333623895,0,4.0,0.8665606415061472,0,4.0,0.7964839021005745,1,1.0,0.6734310864637,3,4.0,0.4579586372300244,9,44.0
35.0,9,42.0,0.4375,8.895371242788613,1,2.0,0.6836858346974706,1,5.0,0.44691797104032815,0,0.0,1.0,0,0.0,1.0,0,5.0,0.5360195857461546,1,9.0,0.3692486009311322,0,0.0,0.6871549080698687,0,0.0,1.0,0,0.0,0.9288149026818133,0,0.0,0.7104705800970341,0,10.0,0.6965821881136119,0,9.0,0.6910540631981757,0,4.0,0.8896078007387096,0,4.0,0.892869695987169,2,10.0,0.5794972577476606,4,22.0,0.2004437246956751,9,80.0
40.0,8,33.0,0.29464285714285715,9.26725317098564,1,4.0,0.6353033743201609,5,30.0,0.4163766798858705,0,4.0,0.7396830279733582,0,0.0,1.0,0,0.0,0.8929080117377183,0,4.0,0.8507050761268784,0,3.0,0.4275622725307463,0,0.0,0.6620871701632847,0,0.0,0.9698222346295149,1,4.0,0.6032168919397247,0,4.0,0.8764513414686973,0,8.0,0.8976169494079079,0,3.0,0.8994168841615279,1,6.0,0.21563086774845197,0,2.0,0.4701579693972317,0,22.0,0.253087421268228,8,94.0
45.0,15,52.0,0.43333333333333335,8.98673616166865,3,13.0,0.5680315397187075,0,27.0,0.5874961341987318,0,4.0,0.8690761080874948,0,0.0,1.0,0,0.0,0.6797098181682203,0,4.0,0.8323572970424372,0,3.0,0.9487954543788732,0,0.0,0.9290388120629259,1,5.0,0.6339272872543266,0,1.0,0.6771926215179395,2,7.0,0.42667958741782247,0,8.0,0.6851853796211682,0,3.0,0.9619329729835148,6,30.0,0.05097260424938433,2,8.0,0.6228231336265595,1,7.0,0.7691422855008223,15,120.0
50.0,18,112.0,0.8235294117647058,8.27867232914194,4,33.0,0.5773897942713027,1,6.0,0.7779962301001644,0,4.0,0.8743258509065006,0,0.0,1.0,2,11.0,0.4688796822246113,0,4.0,0.39287299479559057,0,3.0,0.9530466890594229,0,0.0,0.510102224740516,2,12.0,0.646597407017857,0,0.0,0.926629630328214,0,5.0,0.43762243343950546,1,5.0,0.3028172431026405,1,1.0,0.5883070932964539,7,67.0,0.4613980378509286,0,2.0,0.6221233217681302,0,5.0,0.7804716283567579,18,158.0
55.0,31,135.0,0.8881578947368421,7.17484491482235,7,60.0,0.49102759925461353,1,4.0,0.5311771486723319,1,6.0,0.27813663848571885,0,2.0,0.5258747677168344,0,8.0,0.6433113090455458,6,29.0,0.19160338454553139,1,4.0,0.6368542779361069,0,0.0,1.0,0,8.0,0.7588918986941159,1,1.0,0.6054186106107783,2,7.0,0.5357115539684182,5,22.0,0.19589506298308293,2,11.0,0.3611379427151241,1,60.0,0.5498187651101365,2,11.0,0.6309052583677077,2,11.0,0.5156756582867488,31,244.0
60.0,25,95.0,0.59375,7.479780242953945,3,52.0,0.4040406735716274,5,21.0,0.3635905172209151,5,32.0,0.1607625931912717,0,4.0,0.8027196934681874,0,4.0,0.8755386685072507,1,34.0,0.5549000576220693,2,18.0,0.633825691173955,0,0.0,1.0,2,9.0,0.4460893711199829,2,10.0,0.4738108462118773,0,5.0,0.5283427543433956,4,37.0,0.4354089963438513,0,8.0,0.6815917678862742,0,15.0,0.4570698021380126,0,8.0,0.7317874777882593,1,15.0,0.5653214923873866,25,272.0
65.0,26,124.0,0.7085714285714285,8.804685737953415,3,23.0,0.528576453720137,2,28.0,0.4207092040005487,5,59.0,0.5147424194335105,0,4.0,0.8890024640107672,1,2.0,0.6541308303248479,1,12.0,0.7274049782012418,1,6.0,0.7507287072522987,0,4.0,0.4806684814914258,6,35.0,0.40353640058827517,0,4.0,0.5926466063601319,0,4.0,0.8654100258958741,2,26.0,0.6866726355632196,1,13.0,0.8555048931635224,1,7.0,0.3003938551978294,1,5.0,0.49928280213246323,2,10.0,0.5456680179630035,26,242.0
70.0,26,108.0,0.5714285714285714,8.86069721878102,5,32.0,0.5756876642113437,2,12.0,0.5385168888427977,0,43.0,0.6615958416059409,0,4.0,0.8209991054580396,2,9.0,0.5576372991448542,1,8.0,0.5243607192565761,3,14.0,0.5857805423514505,0,4.0,0.8937448803596756,0,30.0,0.6540946282483439,0,4.0,0.7531221339615944,1,5.0,0.8546759101842283,0,5.0,0.5391803003842707,0,6.0,0.6767799280096224,0,8.0,0.6234390858635462,6,26.0,0.38056929052862987,6,32.0,0.49272762320204816,26,242.0
75.0,25,97.0,0.5,8.136969716035514,0,22.0,0.4755859110722748,4,21.0,0.3928380343218687,1,7.0,0.4960685723839148,1,5.0,0.6167899153461062,0,3.0,0.5822871981200012,2,11.0,0.24844519704002488,6,35.0,0.47845210504786023,0,4.0,0.8922942539776166,1,7.0,0.7586191743004427,0,4.0,0.8635619015487614,1,6.0,0.7128285522814267,1,5.0,0.23734832262930017,5,19.0,0.34083130168255527,1,11.0,0.835693016368421,0,25.0,0.628498809980992,2,37.0,0.4568104205438547,25,222.0
80.0,39,185.0,0.8809523809523809,7.708990479570398,2,7.0,0.611185294326278,6,45.0,0.5186168569267886,3,16.0,0.20876400447834575,5,21.0,0.5967480627103091,0,4.0,0.851014758383782,2,21.0,0.7445059799602075,0,30.0,0.22525468878619814,0,0.0,0.6139446566426623,2,6.0,0.45586193974027617,0,4.0,0.9250499031929706,0,1.0,0.4587872043100383,2,14.0,0.1676708910276147,8,59.0,0.10662533830056971,2,18.0,0.6446264015419959,1,2.0,0.7403105905287457,6,31.0,0.45517298245893817,39,279.0
85.0,31,111.0,0.4955357142857143,7.1726069796077905,1,10.0,0.5117103822387504,1,35.0,0.5709823648858968,0,8.0,0.3468531534291242,1,27.0,0.4421133417057665,0,4.0,0.8186537910383831,0,8.0,0.8986214038235812,6,27.0,0.13437273587443072,0,2.0,0.2671357114204496,8,34.0,0.2995871778796232,1,2.0,0.6513960872941198,5,15.0,0.34736648514808555,2,22.0,0.6247759850903333,2,64.0,0.5905374231892715,1,10.0,0.45363068002898654,1,2.0,0.49776748922446556,2,31.0,0.13710336029379805,31,301.0
90.0,48,200.0,0.8733624454148472,7.834521074437014,6,24.0,0.5036754508217183,2,9.0,0.4324917430105317,0,8.0,0.808332737536026,5,24.0,0.3476946166973302,2,6.0,0.5448262921116372,1,5.0,0.48071874255337527,2,43.0,0.5612004934710466,4,18.0,0.5177027346977041,3,46.0,0.36766619666086325,3,15.0,0.5501030614513085,7,51.0,0.4867192406547742,1,10.0,0.8294851899754604,0,23.0,0.8234400336629113,3,13.0,0.1905153498777868,4,19.0,0.4236844643034817,5,24.0,0.45564958507185166,48,338.0
95.0,35,145.0,0.6118143459915611,7.820325192687396,1,28.0,0.5173838390525738,5,28.0,0.3879072224058397,0,6.0,0.9317084938711003,5,38.0,0.40430451368118836,1,6.0,0.5564896046657236,6,28.0,0.09974808366508951,0,18.0,0.738493919970748,0,18.0,0.8034403888857607,2,25.0,0.46544868869355793,0,8.0,0.7080886594890811,1,52.0,0.5422310859470801,3,19.0,0.596495754823404,1,14.0,0.23521332295509895,4,33.0,0.24052161274278863,1,25.0,0.45240411292282096,5,48.0,0.5380090615297352,35,394.0
