step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.210217767884712,0,0.0,0.9584855078395184,0,0.0,0.9553273979471604,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9565959002554336,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9633584611570676,0,0.0,0.955868057863873,0,0.0,0.9632331276617538,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9646007059126884,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.851422475858746,0,0.0,0.9128265409678319,0,0.0,0.9451965566880219,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9432983140138991,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.948497143943912,0,0.0,0.9461675487165291,0,0.0,0.8891341796034695,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9437380230210519,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.609799103406468,0,0.0,0.8434819867851048,0,0.0,0.6725899011589777,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9529860863356476,0,0.0,0.9544386229689458,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8154063172141722,0,0.0,0.7041040153736262,0,0.0,0.9513629510758269,0,0.0,0.7254755131350134,0,0.0,0.9901745316806038,0,0.0,1.0,0,0.0,0.9842921463317255,0,0.0,0.8401609234418574,0,0.0
20.0,7,22.0,0.39285714285714285,10.342907864801358,2,7.0,0.6564745898160845,2,6.0,0.6252135675886803,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9283570993744998,0,0.0,0.9408943561208697,0,0.0,1.0,0,0.0,1.0,1,3.0,0.6681669091923136,2,6.0,0.4743546797242728,0,0.0,0.9451007547096151,0,0.0,0.9323319005613622,0,0.0,0.767564678078033,0,0.0,1.0,0,0.0,0.9547259052278426,0,0.0,0.9297872494651814,7,22.0
25.0,1,3.0,0.041666666666666664,9.800633518437714,0,3.0,0.6717511330810556,0,4.0,0.674515074934389,0,0.0,0.997632126799407,0,0.0,1.0,0,0.0,0.834667177153487,0,0.0,0.9268100527628065,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7418897796486386,0,4.0,0.6279601620833122,0,4.0,0.7865698962350169,0,2.0,0.7588149510242663,1,5.0,0.4359235027445876,0,2.0,0.427386539406559,0,0.0,0.7497828924038836,0,0.0,0.9354859666552346,1,24.0
30.0,6,17.0,0.2125,10.656124354147025,2,6.0,0.691780343022192,1,2.0,0.5926339725529489,0,2.0,0.7782939668942741,0,0.0,1.0,2,4.0,0.5810345727955755,0,0.0,0.9341265027417104,0,0.0,0.9545988286404202,0,0.0,1.0,0,0.0,0.9723095494627124,0,0.0,0.8975089016872629,0,4.0,0.8048256540473335,0,4.0,0.8197731803972012,0,3.0,0.9260283300319088,0,4.0,0.8454619948102401,1,5.0,0.5795068739296986,0,0.0,0.9375894396054862,6,34.0
35.0,9,25.0,0.2604166666666667,9.891902436873098,2,4.0,0.6169486620719816,1,6.0,0.5880276607961838,0,2.0,0.9127779878610793,0,0.0,0.9910753929563665,4,17.0,0.43332608646283655,0,0.0,1.0,0,0.0,0.9576624817266536,0,0.0,1.0,1,4.0,0.5960738382767126,0,0.0,0.948475552811905,1,8.0,0.8064320502802723,0,4.0,0.734536716477999,0,3.0,0.8368126844435476,0,4.0,0.87320828547457,0,2.0,0.7169270451692994,0,2.0,0.46310239816161536,9,56.0
40.0,11,36.0,0.32142857142857145,8.421326547604082,4,15.0,0.6341973774625093,1,10.0,0.7196203431643649,1,1.0,0.7816323654321039,0,0.0,0.9482459982129511,0,10.0,0.5274732444164729,0,4.0,0.4474903679188054,0,0.0,0.5970159422386392,0,0.0,1.0,2,11.0,0.6635232872596476,0,0.0,0.9465461269322905,0,4.0,0.4383735288899251,0,5.0,0.2960924027317633,2,5.0,0.48977126482352257,1,5.0,0.456447390425532,0,0.0,0.9780142688811843,0,2.0,0.9431818082920411,11,72.0
45.0,20,82.0,0.6833333333333333,8.320008845685809,0,9.0,0.6212536295186056,3,24.0,0.6324161905637696,0,0.0,0.9381342399411263,0,4.0,0.5588554824722928,0,0.0,0.808075192100841,0,4.0,0.8635726522756241,3,9.0,0.19975422404625848,0,0.0,1.0,0,4.0,0.7691315202062101,0,0.0,0.9638344006061671,6,24.0,0.3228435156259921,6,25.0,0.40439366839965507,2,19.0,0.5275533981859077,0,3.0,0.32986809107068277,0,0.0,0.9412435119032025,0,2.0,0.8756936017692717,20,127.0
