step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
100.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
105.0,0,0.0,0.0,13.699088379743845,0,0.0,0.9810152687465743,0,0.0,0.9797723457125029,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9793842136007133,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9805586862201994,0,0.0,0.9804517910629577,0,0.0,0.9818624678603808,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9795992974442114,0,0.0,1.0,0,0.0
110.0,0,0.0,0.0,13.222858566733102,0,0.0,0.9731829528146848,0,0.0,0.9702682153568153,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9690642274523426,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9728848665786552,0,0.0,0.9722558704374995,0,0.0,0.97393928928454,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9719868810955266,0,0.0,1.0,0,0.0
115.0,1,1.0,0.025,12.424030986731763,1,1.0,0.8206624842360353,0,0.0,0.9647130301903182,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9790542734358975,0,0.0,0.972754280033529,0,0.0,1.0,0,0.0,1.0,0,0.0,0.965509888563274,0,0.0,0.9794999427819141,0,0.0,0.9761590747284183,0,0.0,0.9712547863205256,0,0.0,0.9743064571602728,0,0.0,0.9741651850562855,0,0.0,0.7720493514982211,0,0.0,1.0,1,1.0
120.0,2,9.0,0.1875,12.002325536706687,2,9.0,0.695794825696114,0,0.0,0.9503297772472342,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9090634492768905,0,0.0,0.9987921513034997,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9425430495378331,0,0.0,0.9642646648697758,0,0.0,0.9593103172242445,0,0.0,0.9921225191178605,0,0.0,0.9946831634793147,0,0.0,0.9271636549927106,0,0.0,0.8919479887326867,0,1.0,0.5296889314742896,2,10.0
125.0,2,3.0,0.046875,11.83249774801492,1,3.0,0.6751211741908715,0,4.0,0.7127132772307253,0,0.0,1.0,0,0.0,1.0,1,2.0,0.7411457662275088,0,0.0,0.9459356033724649,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9351439529198583,0,0.0,0.9239998521983088,0,0.0,0.953237954484195,0,0.0,0.9234253229826882,0,0.0,0.9741977442713803,0,0.0,0.9689606292410279,0,0.0,0.9154890799570543,0,1.0,0.9719331906389698,2,10.0
130.0,4,16.0,0.2,11.413670687325487,2,7.0,0.6750487262459847,0,4.0,0.9499566260185481,0,0.0,0.9483280549595243,0,0.0,0.9424478695142782,1,7.0,0.5332616386291646,0,0.0,0.8996897552372383,0,0.0,0.9987921513034997,0,0.0,1.0,0,0.0,0.969663340850848,0,0.0,0.9530742051051949,0,0.0,0.7108033470616725,1,2.0,0.8194197824148013,0,0.0,0.9624392945527621,0,0.0,0.9612768048275665,0,0.0,0.8038996178209337,0,1.0,0.9577670547660977,4,21.0
135.0,2,3.0,0.03409090909090909,10.21782114438139,0,1.0,0.6029038198035287,0,2.0,0.8471883067291845,0,0.0,0.9551339095758485,0,0.0,0.9539154103595677,0,3.0,0.5930899493406981,0,4.0,0.6167742457595344,0,0.0,0.9341326056763121,0,0.0,1.0,0,0.0,0.9555876693022312,0,0.0,0.9605837682240069,1,5.0,0.5653000326752822,0,0.0,0.6774774904363502,0,0.0,0.7978616580152466,0,0.0,0.9794955832640367,1,5.0,0.5119695802046893,0,2.0,0.7811307390367648,2,22.0
140.0,11,33.0,0.3173076923076923,10.510489754004452,3,10.0,0.6463125620202412,2,7.0,0.5445491655477466,0,0.0,0.9029985825124339,0,0.0,0.951279213448404,0,0.0,0.9759522437444668,0,4.0,0.9399928428230079,0,0.0,0.9553773105611741,0,0.0,0.9758588944581559,0,0.0,0.9715580715294247,0,0.0,0.9807946153912569,2,12.0,0.6706699137591902,2,3.0,0.15018185434600168,2,5.0,0.6372241259338115,0,0.0,0.9372790759712668,0,6.0,0.7533320106647821,0,3.0,0.7219064206475972,11,50.0
145.0,1,3.0,0.025,10.691674386975926,0,5.0,0.6418363806265961,0,8.0,0.5948752737388685,0,0.0,0.5250183052024513,0,0.0,0.8771310040744794,0,0.0,0.9595793415903989,0,2.0,0.8913171011827223,0,0.0,0.9703151322856275,0,0.0,0.9507836689345005,0,0.0,0.9009138701529942,0,0.0,0.9681983106849099,0,8.0,0.722659402017001,0,10.0,0.37870350518208823,0,2.0,0.7896011539090466,0,4.0,0.7568984240148421,0,3.0,0.9680614578009104,1,6.0,0.8172173423286833,1,48.0
150.0,15,36.0,0.28125,9.687453673287244,3,11.0,0.5902572293763534,0,4.0,0.9117555890257801,3,10.0,0.12018877539007801,0,0.0,0.8033581173209337,0,0.0,0.927502186275104,0,2.0,0.7632254146986286,0,0.0,0.7638048713329564,0,0.0,0.8373595214556404,2,5.0,0.7103864437847565,0,0.0,0.9588411885230425,2,8.0,0.42693369974434586,0,8.0,0.8759204234008665,2,8.0,0.4531081375497453,0,4.0,0.9463135821465911,3,7.0,0.4756663052878832,0,3.0,0.5955987785994551,15,70.0
155.0,21,75.0,0.5208333333333334,9.64849366364717,1,9.0,0.5632516426437595,0,2.0,0.8865405340742676,0,6.0,0.7745559409572016,2,5.0,0.727744332005433,0,4.0,0.8042551400415823,0,0.0,0.9360204021594851,1,5.0,0.7395939632208268,1,2.0,0.13037492968377562,4,20.0,0.4749706325697989,0,0.0,0.8629182147890605,1,15.0,0.45057066390349987,0,8.0,0.9104365159324033,5,29.0,0.402534153171448,0,4.0,0.9081630970229545,0,8.0,0.6754243183879726,6,19.0,0.40683965953979073,21,136.0
160.0,18,57.0,0.3630573248407643,8.988513633365109,3,15.0,0.641325241825243,2,5.0,0.6585819000318052,0,6.0,0.7964194883455544,4,19.0,0.25431994059009183,0,4.0,0.964586333894667,0,4.0,0.7754423332434024,0,4.0,0.8925272365750536,0,2.0,0.7155232355488566,0,11.0,0.6446617351461751,0,0.0,0.8502278765644967,3,13.0,0.6536060303817983,3,9.0,0.42260866746574405,0,29.0,0.23991949997613166,0,0.0,0.7182899559374019,1,6.0,0.7190174373301604,2,25.0,0.43022139281976596,18,152.0
165.0,12,40.0,0.24691358024691357,9.411519397841582,0,9.0,0.6366799281464872,1,6.0,0.4967972851338498,0,4.0,0.8821345470441063,0,14.0,0.398275243265059,0,4.0,0.9599538399949322,0,4.0,0.8732268374100768,0,4.0,0.9049986710106127,0,4.0,0.819901264714839,0,0.0,0.8298037561668405,1,4.0,0.4906328514586828,0,8.0,0.7362842981816536,1,19.0,0.2633882990269486,4,25.0,0.49916094754258095,1,3.0,0.454004732267804,0,4.0,0.8310543856383791,4,22.0,0.5258855243940944,12,134.0
170.0,13,25.0,0.14450867052023122,9.729409356689382,1,2.0,0.6894566650100905,1,10.0,0.847361262891916,0,6.0,0.8156660624443949,0,4.0,0.7564917808451586,0,0.0,0.7064207172597684,1,5.0,0.821133468929119,2,6.0,0.383948017880484,0,6.0,0.866458713220416,2,3.0,0.695703494877662,0,3.0,0.6952894014917218,2,7.0,0.498532926660884,1,12.0,0.7942446036092436,0,19.0,0.805821285040354,0,9.0,0.39891504821495277,2,8.0,0.3978155450728431,1,17.0,0.6069969678163185,13,117.0
175.0,22,79.0,0.42934782608695654,9.723040019047918,0,0.0,0.7903181719704505,2,6.0,0.7658174267778599,0,4.0,0.7776534207549445,1,7.0,0.8477010716802239,2,10.0,0.5416914496934377,2,7.0,0.4205001603914527,3,21.0,0.39095299581423804,0,4.0,0.9346163883991503,3,17.0,0.5334237867482199,0,0.0,0.9653230366580748,1,15.0,0.4522217516377681,1,14.0,0.8335395967701641,2,10.0,0.5635136295302187,0,8.0,0.9158511178468777,0,11.0,0.5331087628468796,5,21.0,0.4613320380387213,22,155.0
180.0,22,74.0,0.39572192513368987,8.699690582006406,1,3.0,0.6428519430966781,4,18.0,0.5862676623195459,0,4.0,0.8549310990842146,1,12.0,0.7551381908653454,0,7.0,0.6782232313715536,1,11.0,0.30739982416838,0,10.0,0.7108478216030001,2,8.0,0.45374836583592665,0,9.0,0.7078496586037244,0,0.0,0.88249693240329,2,8.0,0.6903930912235454,2,8.0,0.27533857183642874,6,33.0,0.30362222827125973,0,6.0,0.9180614780415233,2,10.0,0.6286274412658998,1,28.0,0.20988982105621165,22,175.0
185.0,31,118.0,0.5989847715736041,8.621865406284542,4,18.0,0.5589518799546698,2,16.0,0.35429895390667215,0,2.0,0.4767609842346573,0,2.0,0.5403828552547113,0,2.0,0.8736449295937394,1,14.0,0.8022664733199423,0,2.0,0.9082045418482303,1,13.0,0.2347870028438913,0,2.0,0.9014772158555256,2,4.0,0.7034593032825769,1,8.0,0.7126472421948122,6,34.0,0.17623519721489606,2,37.0,0.44631915987216014,2,7.0,0.5231529297128436,4,27.0,0.6200270901376507,6,30.0,0.45484649520613357,31,218.0
190.0,26,139.0,0.6780487804878049,8.77051721140394,1,13.0,0.5730651986835639,3,19.0,0.5401898182884244,0,4.0,0.8426197557376129,1,8.0,0.6207097236864361,0,2.0,0.7107785724629485,1,19.0,0.8108996965606046,0,2.0,0.9085712637581953,3,17.0,0.5814496833054098,1,4.0,0.6742341315860522,1,1.0,0.6782849500983745,4,17.0,0.49577593657857294,0,34.0,0.6630058087370773,3,28.0,0.5377269489089344,2,12.0,0.2705453353857954,0,18.0,0.4896719313570749,6,64.0,0.42358482605433256,26,262.0
195.0,29,154.0,0.7738693467336684,8.59039177456831,2,8.0,0.5669494933844864,3,38.0,0.6584570875351498,0,8.0,0.8139820123082027,0,4.0,0.7992822749105798,2,4.0,0.6080082561451924,3,25.0,0.3677572693376065,0,0.0,0.8552868865230113,3,32.0,0.606727621673185,3,15.0,0.3796150319634666,1,6.0,0.8197623673616853,1,18.0,0.34737144126690406,0,8.0,0.8940257155623873,1,16.0,0.5327955614871659,4,25.0,0.48657010602395884,4,17.0,0.37248306947092663,2,55.0,0.3977262451961428,29,279.0
200.0,28,149.0,0.7303921568627451,8.934526517790434,5,28.0,0.5252528873701526,0,17.0,0.819277503983008,0,4.0,0.8613924836259094,0,4.0,0.8820654591475302,4,23.0,0.4045461584147369,2,21.0,0.11572597037095975,0,0.0,0.8954596254509223,3,45.0,0.5429836137547955,0,14.0,0.5305821218055796,0,0.0,0.7207002628423622,2,13.0,0.4876279586740758,1,3.0,0.6154195199212502,5,32.0,0.5537117218880885,0,24.0,0.6971452930845728,1,23.0,0.5995695674986207,5,25.0,0.5312227744404531,28,276.0
205.0,18,90.0,0.42857142857142855,8.885839914468619,1,24.0,0.5899710254402593,1,5.0,0.7839199980714819,1,9.0,0.7009100706170212,0,0.0,0.6375843413269267,0,18.0,0.6595854249317742,2,19.0,0.3536018241885997,0,0.0,0.9045671088978084,0,17.0,0.6603750162384405,0,4.0,0.8665801611521505,2,9.0,0.5567026067818455,0,8.0,0.5374648998585347,0,8.0,0.27776670828060585,1,30.0,0.5591347869650813,1,11.0,0.44249962830977296,4,18.0,0.6831613225139453,5,48.0,0.3623644518319959,18,228.0
210.0,19,62.0,0.29523809523809524,9.144470342784196,1,6.0,0.635354412001941,2,12.0,0.5175249742393142,2,15.0,0.7473542528591768,0,4.0,0.7196518498279353,0,4.0,0.8155872822578082,1,12.0,0.7001941215061067,2,7.0,0.3908720495017271,0,0.0,0.9006025303554163,0,4.0,0.9022540506233341,0,3.0,0.6036288462716306,0,4.0,0.880321929412073,1,7.0,0.6006567227670628,6,25.0,0.4751549183281549,2,18.0,0.19014371248977882,0,12.0,0.35648913557042555,2,38.0,0.5188592397579014,19,171.0
