step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.372987717308998,0,0.0,0.9800032681369604,0,0.0,0.9812093722692196,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9771897853448059,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9790852228538007,0,0.0,0.9793740569960777,0,0.0,0.9810926911788531,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9798337769572154,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,12.575278632876788,0,0.0,0.9355226890715849,0,0.0,0.9507669627827599,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8523195344178212,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9479108313023654,0,0.0,0.9486862233791078,0,0.0,0.9115211531036329,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8757110348667724,0,0.0,1.0,0,0.0
15.0,2,4.0,0.1,10.967378359794775,1,2.0,0.7427594368193804,1,2.0,0.6298546430848314,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9089768685438748,0,0.0,0.4630321496838336,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6781650564334472,0,0.0,0.9073477645566786,0,0.0,0.9638790623542629,0,0.0,0.8366954119358173,0,0.0,1.0,0,0.0,0.9699728123673043,0,0.0,0.931509483764494,0,0.0,0.575260445625756,2,4.0
20.0,7,28.0,0.5,10.636598923881715,3,12.0,0.640017166778033,2,11.0,0.6760211274991408,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9549201489943052,0,0.0,0.9564899163249128,0,0.0,1.0,0,0.0,1.0,2,5.0,0.4935648131411618,0,0.0,0.7645341410658644,0,0.0,0.9347851464743341,0,0.0,0.9563557899749142,0,0.0,1.0,0,0.0,0.9796797662052215,0,0.0,0.9274339669443612,0,0.0,0.9704164626447674,7,28.0
25.0,5,33.0,0.4583333333333333,9.710366745621883,4,29.0,0.5948299836378018,0,2.0,0.7273191919132853,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8033074048271299,0,0.0,0.8075553212597151,0,0.0,1.0,0,0.0,1.0,0,3.0,0.5922303007478585,1,4.0,0.5771499628036569,0,0.0,0.7207026817593286,0,4.0,0.7061199018819326,0,4.0,0.5547857157622641,0,0.0,0.9041829732826097,0,0.0,0.7937623266486606,0,0.0,0.8119359396924379,5,46.0
30.0,17,81.0,1.0125,8.524578186203625,6,54.0,0.43160879400460367,2,4.0,0.6530884593884324,0,0.0,1.0,0,0.0,1.0,1,3.0,0.5160259666605961,1,4.0,0.6682560854602564,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9632813479339543,0,3.0,0.6484891646168934,2,6.0,0.4392929354754768,0,4.0,0.8312521143016621,0,4.0,0.9136340053587636,1,4.0,0.28742362082923656,2,6.0,0.5839664875224432,2,3.0,0.2527735184484229,17,95.0
35.0,9,41.0,0.4270833333333333,8.377603347631757,2,44.0,0.46452362498734917,0,1.0,0.6136606324299025,0,4.0,0.4640966641602271,0,4.0,0.49004419876216077,4,20.0,0.4011577357909462,2,12.0,0.016484974810231586,0,0.0,1.0,0,0.0,1.0,0,4.0,0.783251490390238,0,0.0,0.9628646919261301,0,5.0,0.5897846056350914,1,8.0,0.6844328687954218,0,4.0,0.8771083873641405,0,3.0,0.836100257935637,0,4.0,0.6634787791746944,0,3.0,0.3200632619600984,9,116.0
40.0,9,30.0,0.26785714285714285,9.886673566759198,2,13.0,0.6484937023768882,2,7.0,0.5918680825767808,0,4.0,0.9266668939093037,0,4.0,0.9739447743147591,0,14.0,0.47035612544514677,0,9.0,0.37693091198218787,0,4.0,0.4127433296449897,0,0.0,1.0,0,4.0,0.9085120720799374,1,3.0,0.6198318292342272,0,4.0,0.8922529060543557,2,15.0,0.720259800960828,2,7.0,0.32470035279161075,0,3.0,0.9199965821259424,0,0.0,0.9543915138634673,0,2.0,0.9119521707908271,9,93.0
45.0,7,22.0,0.18333333333333332,9.900405333352008,2,6.0,0.5266362592556514,0,7.0,0.497455468325936,0,8.0,0.780702610644653,0,4.0,0.9234535740985239,0,0.0,0.8363218508559843,0,4.0,0.8515618323821271,0,4.0,0.9428110961410431,0,0.0,1.0,0,4.0,0.8136196333933161,3,15.0,0.4382647133735072,0,4.0,0.8822612593289798,1,7.0,0.7224204779400354,1,15.0,0.35146041193537053,0,0.0,0.8942840404488936,0,0.0,0.9431334379358902,0,2.0,0.8955454609884076,7,80.0
