step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.761229851713852,0,0.0,0.9607225645120699,0,0.0,0.9599376976866437,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9573218111762954,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9532551692885641,0,0.0,0.9569721349744649,0,0.0,0.9589031790062146,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9499183815776548,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.005297947133613,0,0.0,0.9007510599234807,0,0.0,0.9568294412953672,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8902237843851871,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9527174026567969,0,0.0,0.9572973165317405,0,0.0,0.8716779286352748,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9511547523008054,0,0.0,1.0,0,0.0
15.0,2,3.0,0.075,11.815946213934803,1,2.0,0.7706746528184815,0,0.0,0.9511355954063072,0,0.0,1.0,0,0.0,1.0,1,1.0,0.664090362388932,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9506673308054525,0,0.0,0.9677155416868536,0,0.0,0.9377646883888829,0,0.0,0.7169369317644823,0,0.0,0.920506286735714,0,0.0,0.925566265270342,0,0.0,0.7617007966433491,0,0.0,1.0,2,3.0
20.0,4,7.0,0.125,10.68543406606302,0,0.0,0.7998536002284414,0,2.0,0.7760652342439941,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7145227721012705,0,2.0,0.41795927052062387,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9477623063385379,1,1.0,0.6642667718259274,0,0.0,0.8644619779833774,0,0.0,0.8654723918757693,0,0.0,0.9291166130068707,0,0.0,0.9505951522161749,3,6.0,0.4701618859513372,0,0.0,1.0,4,11.0
25.0,10,41.0,0.5694444444444444,10.731624705868152,2,5.0,0.7229192668364927,0,2.0,0.9326612254800187,0,0.0,0.9977347128132293,0,0.0,1.0,0,0.0,0.9627825091883035,0,2.0,0.8591079615453545,0,0.0,1.0,0,0.0,1.0,0,0.0,0.964425620411709,2,9.0,0.5578039598587112,1,2.0,0.8116246693661565,0,0.0,0.8740743814901719,0,0.0,0.9261762812085012,0,0.0,0.2805726218039916,5,25.0,0.4332243531440516,0,0.0,0.5293043496790534,10,45.0
30.0,12,80.0,1.0,9.662598719623746,0,3.0,0.6987016535763095,1,3.0,0.8050907826761158,0,0.0,0.9667655560377331,0,2.0,0.3943955735853408,0,0.0,0.9651598626141378,0,2.0,0.869994556741435,0,0.0,1.0,0,0.0,1.0,0,0.0,0.964029712422959,4,26.0,0.36436131267797706,0,4.0,0.7099007896231488,1,2.0,0.6189949698651289,0,0.0,0.9573452272519649,0,0.0,1.0,6,53.0,0.34998726130009855,0,0.0,0.9639254613752494,12,95.0
35.0,19,99.0,1.03125,8.105401943073705,2,5.0,0.6691671720849294,3,12.0,0.5609661967672124,0,0.0,0.8518075899803833,0,2.0,0.9212565981822172,0,0.0,0.6682677121240703,2,5.0,0.2929478393436982,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8576173866940384,5,50.0,0.2748363075288173,2,8.0,0.7112118804521524,3,17.0,0.2988686085973972,0,0.0,0.9489278263749339,0,0.0,1.0,2,48.0,0.41837992950166303,0,2.0,0.6772233727398603,19,149.0
40.0,20,149.0,1.3303571428571428,7.7263332232344295,3,19.0,0.6122047036103943,4,30.0,0.43312346335803814,1,4.0,0.5887778450928398,0,2.0,0.7571538146022739,2,4.0,0.5224269397736624,0,9.0,0.14532968991300685,0,4.0,0.3916385452704405,0,0.0,1.0,2,6.0,0.6903523718853125,7,84.0,0.27138870431219986,0,4.0,0.7875986578179432,0,16.0,0.2268788998259043,0,4.0,0.5801089853021973,0,0.0,1.0,0,10.0,0.6350888234289114,1,6.0,0.6717516810860488,20,202.0
45.0,13,78.0,0.65,7.983428101260947,0,10.0,0.5611339103327558,5,56.0,0.28589836099951954,0,1.0,0.6180780750074717,0,0.0,1.0,0,3.0,0.5565000491211362,0,4.0,0.4097106919390777,0,6.0,0.6950329262917295,0,0.0,0.6879958800086211,1,5.0,0.6062712502983205,3,72.0,0.3410872748422373,2,7.0,0.4853935907644778,0,4.0,0.8393918292591446,0,6.0,0.8000633651731404,0,4.0,0.387594362702828,2,5.0,0.6507783629658569,0,6.0,0.8384997548294607,13,189.0
50.0,12,44.0,0.3235294117647059,9.330074899323336,2,8.0,0.6824023067937923,2,47.0,0.5515357108783354,0,0.0,0.9774828024850629,0,0.0,1.0,0,0.0,0.9449025131848895,1,9.0,0.785651020011887,0,6.0,0.889190506002048,0,0.0,0.9594729880128237,5,14.0,0.3991194944564426,0,19.0,0.5340310885026075,0,7.0,0.42389504129774846,0,6.0,0.8605769914856867,0,8.0,0.8568452175422795,0,4.0,0.8140841134767992,2,19.0,0.5992386036956978,0,4.0,0.5650813704748213,12,151.0
55.0,11,33.0,0.21710526315789475,9.35666890507323,1,4.0,0.6680306130861999,0,8.0,0.8177197672698125,0,4.0,0.4608478736514937,0,0.0,1.0,0,4.0,0.7593256813190209,1,8.0,0.8393191779592645,0,2.0,0.9131193192289939,0,0.0,0.8964953656031852,1,17.0,0.5032179980587485,5,36.0,0.3509070485576882,2,8.0,0.544198685981557,1,7.0,0.6265466389280827,0,4.0,0.8430024191054194,0,4.0,0.861353468541658,0,4.0,0.7942042815892307,0,2.0,0.3004841367574269,11,112.0
60.0,27,116.0,0.725,8.73333261408598,3,12.0,0.6553142636872258,1,1.0,0.5388843023573515,0,4.0,0.8611843570085109,0,0.0,0.9406326628809327,0,4.0,0.9503080360117261,0,0.0,0.561140172001019,1,1.0,0.5316730898567762,0,0.0,0.9369467949263818,3,14.0,0.5709615930573922,8,70.0,0.38589745020103033,4,24.0,0.5755089601328768,3,18.0,0.5703176697422618,2,7.0,0.2513827534751445,0,0.0,0.9476238318282302,2,10.0,0.7532684979093582,0,0.0,0.3376584856180285,27,165.0
65.0,34,203.0,1.1666666666666667,8.393400513575381,5,31.0,0.5256829548580182,5,21.0,0.3239545996575537,0,8.0,0.795790209286243,0,0.0,0.9461031578457876,0,4.0,0.9149791319830082,3,7.0,0.5275772787917333,1,8.0,0.799758064575244,0,0.0,0.9707169704710145,0,7.0,0.7668919366577491,10,114.0,0.39212112853414405,0,18.0,0.6931443321412717,5,43.0,0.39559371240228286,0,9.0,0.23982932634473555,0,0.0,0.9718081287757077,1,6.0,0.42570461019406014,4,11.0,0.37465336141556804,34,287.0
70.0,40,273.0,1.4756756756756757,8.530162141275046,7,62.0,0.4760851004337055,0,23.0,0.45910418475442377,0,4.0,0.861789749147022,0,0.0,0.9271237524969511,2,7.0,0.6467431476765794,3,22.0,0.5933138017411429,1,13.0,0.7438968669818321,0,0.0,0.9521445524035803,0,0.0,0.7566926048255019,6,113.0,0.26907800435415113,2,7.0,0.5651410524686076,5,72.0,0.47911602927971264,0,4.0,0.8868612050596769,0,4.0,0.6748918561485455,6,27.0,0.3298397318372324,8,43.0,0.5844534132505609,40,401.0
75.0,32,252.0,1.3548387096774193,7.76405813703281,8,99.0,0.37997910335783397,0,0.0,0.7947217030218026,0,4.0,0.7858956950903168,2,3.0,0.6377847447223763,1,2.0,0.6951314476731959,3,37.0,0.4814736516531855,3,23.0,0.3895577911984545,0,0.0,0.9473466672184475,0,0.0,0.4974799642036285,4,57.0,0.318225773960966,1,5.0,0.46144240555179794,0,52.0,0.7003701869000577,0,4.0,0.9320656808964622,0,4.0,0.8693052439759664,8,68.0,0.2760119184638135,2,52.0,0.4440780188847121,32,410.0
