step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.392236067223438,0,0.0,0.9817186479625117,0,0.0,0.9813534848245998,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9823143004708947,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9818163558822076,0,0.0,0.9853633120625815,0,0.0,0.9840390581562437,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9834756898671926,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.320614584250668,0,0.0,0.9604617575547065,0,0.0,0.9609320897521344,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9596562299863495,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9588530815799514,0,0.0,0.9795511171952161,0,0.0,0.9004695591841829,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9406773314414862,0,0.0,1.0,0,0.0
15.0,1,1.0,0.025,12.194519713623851,0,0.0,0.7972766632982686,0,0.0,0.9707504402976607,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9794488741842828,0,0.0,0.9899749249852012,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9667100039702639,0,0.0,0.8204964871457481,0,0.0,0.9653392422704045,0,0.0,0.7441680658828174,0,0.0,0.9895021556136785,0,0.0,0.9800647066554719,1,1.0,0.6308545074619294,0,0.0,1.0,1,1.0
20.0,9,24.0,0.42857142857142855,10.357025797750344,3,9.0,0.6382693605760106,2,2.0,0.6893054115924425,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9468400613553377,0,0.0,0.9660358026494176,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9314553312587349,2,4.0,0.5975703424543483,0,0.0,0.9591208968510369,0,0.0,0.9631699480937219,0,0.0,0.9490893698750734,0,0.0,0.3624144285339441,2,9.0,0.4207468017786736,0,0.0,1.0,9,24.0
25.0,6,21.0,0.2916666666666667,9.619907224066273,2,8.0,0.5942278632056749,3,15.0,0.6286276053734055,0,0.0,1.0,0,0.0,0.399640033005328,0,0.0,0.9568547875759765,0,0.0,0.7665695137695371,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7643939898550093,0,0.0,0.7246141459183031,1,6.0,0.6429723465958234,0,0.0,0.8706763409837752,0,0.0,0.9394577725148392,0,4.0,0.4164131471527374,0,4.0,0.6213389820758916,0,4.0,0.41488315996578273,6,41.0
30.0,10,35.0,0.4375,9.596392562081572,3,15.0,0.6275246993652132,1,9.0,0.45165152900467437,0,0.0,0.9749678525291465,0,0.0,0.9761511216455631,0,0.0,0.8414731342728144,2,6.0,0.40262595959103814,0,0.0,1.0,0,0.0,1.0,2,5.0,0.5438888330271769,0,0.0,0.9755266569708878,1,11.0,0.687904051410206,1,5.0,0.43679401699550047,0,0.0,0.9767283679208326,0,4.0,0.9361523442924499,0,0.0,0.8956973706562624,0,4.0,0.8789007418345521,10,59.0
35.0,15,81.0,0.84375,9.301907232353987,5,37.0,0.4921126274929901,2,11.0,0.6464792101053917,0,0.0,0.9589695354997516,0,0.0,1.0,1,3.0,0.585317141776342,0,4.0,0.3748819709592812,0,4.0,0.43941605943143025,0,0.0,1.0,4,21.0,0.45644520208202266,1,1.0,0.6882080659906751,0,7.0,0.7911735101072193,2,16.0,0.5828739742496164,0,0.0,0.33665200657472943,0,4.0,0.8858959747967162,0,0.0,0.9211838786636175,0,5.0,0.936848199839232,15,113.0
40.0,12,63.0,0.5625,8.822139382269835,0,26.0,0.6025966741286121,2,25.0,0.5890144691949695,0,0.0,0.7549021549075768,0,0.0,1.0,0,1.0,0.724889383132815,0,3.0,0.4686091378026267,0,4.0,0.8192399777473346,0,0.0,0.9800647066554719,0,13.0,0.4818019110813162,3,9.0,0.5516652824685423,1,6.0,0.5753376903991937,2,22.0,0.752174770467727,2,14.0,0.2217441500589034,2,7.0,0.36966776970630194,0,0.0,0.7542086897882865,0,1.0,0.93833738013829,12,131.0
45.0,18,85.0,0.7083333333333334,8.795913576279492,2,6.0,0.632142145753992,2,35.0,0.7166631995644229,2,10.0,0.6946850061186053,0,0.0,1.0,0,0.0,0.9484182154982342,0,3.0,0.8473610467756144,0,4.0,0.9168398901382767,0,0.0,1.0,1,5.0,0.672788394618744,0,4.0,0.6014694807406881,2,8.0,0.34390914977479653,0,4.0,0.7030846794315011,0,8.0,0.7528720752873004,6,36.0,0.2745650210972951,2,8.0,0.46750885129264175,1,2.0,0.6564519722522637,18,133.0
